Shipment_ID,timestamp,driver_id,vehicle_id,route_id,supplier_id,shipping_costs,delivery_time_deviation,iot_temperature,order_fulfillment_status
101135,2026-01-29 13:57:00,DRV_00015,VEH_00019,RTE_00005,SUP_00008,21246.23,35.7,19.4,1.0
101136,2026-02-08 03:17:00,DRV_00009,VEH_00046,RTE_00003,SUP_00015,20882.57,57.42,2.0,3.0
101137,2026-03-06 09:38:00,DRV_00023,VEH_00028,RTE_00026,SUP_00003,10386.24,51.64,16.4,3.0
101138,2026-03-09 02:46:00,DRV_00019,VEH_00068,RTE_00027,SUP_00015,8665.85,46.11,15.1,3.0
101139,2026-02-27 17:22:00,DRV_00009,VEH_00015,RTE_00016,SUP_00013,12552.24,3.73,13.5,3.0
101140,2026-01-18 00:39:00,DRV_00035,VEH_00037,RTE_00017,SUP_00009,14532.93,50.49,5.9,2.0
101141,2026-03-09 05:29:00,DRV_00021,VEH_00001,RTE_00015,SUP_00002,6339.26,33.52,8.1,3.0
101142,2026-03-02 18:07:00,DRV_00009,VEH_00067,RTE_00003,SUP_00101,19951.9,63.85,7.3,3.0
101143,2026-02-09 10:59:00,DRV_00028,VEH_00024,RTE_00012,SUP_00008,12418.83,65.83,3.1,3.0
101144,2026-02-26 04:30:00,DRV_00046,VEH_00027,RTE_00009,SUP_00726,8684.12,42.14,8.1,3.0
101145,2026-02-19 12:44:00,DRV_00007,VEH_00040,RTE_00021,SUP_00017,3117.11,58.19,-1.4,2.0
101146,2026-01-04 18:08:00,DRV_00016,VEH_00063,RTE_00012,SUP_00013,6351.71,-2.1,0.6,1.0
101147,2026-02-11 05:39:00,DRV_00016,VEH_00061,RTE_00026,SUP_00001,23757.39,23.27,15.7,1.0
101148,2026-01-18 09:33:00,DRV_00033,VEH_00036,RTE_00015,SUP_00002,7974.94,36.76,19.4,3.0
101149,2026-01-07 13:26:00,DRV_00004,VEH_00024,RTE_00002,SUP_00015,4637.05,6.4,6.5,3.0
101150,2026-01-01 15:22:00,DRV_00004,VEH_00024,RTE_00023,SUP_00012,11786.48,52.47,8.3,3.0
101151,2026-03-10 13:23:00,DRV_00039,VEH_00004,RTE_00727,SUP_00014,8023.65,-4.36,5.4,1.0
101152,2026-02-05 15:56:00,DRV_00040,VEH_00067,RTE_00018,SUP_00002,1361.4,7.98,12.8,1.0
101153,2026-01-08 11:49:00,DRV_00017,VEH_00034,RTE_00020,SUP_00018,8417.06,39.72,19.4,3.0
101154,2026-03-09 20:40:00,DRV_00037,VEH_00057,RTE_00012,SUP_00358,13830.66,50.01,13.3,1.0
101155,2026-02-16 06:56:00,DRV_00039,VEH_00049,RTE_00023,SUP_00007,14016.95,65.58,12.5,2.0
101156,2026-01-31 13:48:00,DRV_00029,VEH_00053,RTE_00004,SUP_00484,9235.69,49.32,2.1,3.0
101157,2026-02-14 18:44:00,DRV_00036,VEH_00023,RTE_00023,SUP_00006,11458.92,46.73,4.8,3.0
101158,2026-01-23 07:54:00,DRV_00038,VEH_00069,RTE_00016,SUP_00014,24155.19,25.36,7.4,2.0
101159,2026-02-27 13:10:00,DRV_00039,VEH_00053,RTE_00023,SUP_00008,9745.04,-4.9,4.6,2.0
101160,2026-01-02 14:56:00,DRV_00037,VEH_00062,RTE_00016,SUP_00358,6826.56,4.25,13.1,1.0
101161,2026-02-17 01:39:00,DRV_00035,VEH_00041,RTE_00001,SUP_00002,6464.94,36.16,4.6,2.0
101162,2026-01-14 05:09:00,DRV_00007,VEH_00057,RTE_00022,SUP_00017,11715.23,46.99,0.8,3.0
101163,2026-02-11 02:41:00,DRV_00027,VEH_00060,RTE_00025,SUP_00005,19108.24,27.14,6.0,1.0
101164,2026-01-23 09:45:00,DRV_00028,VEH_00054,RTE_00002,SUP_00014,5546.71,51.26,17.6,2.0
101165,2026-01-31 11:12:00,DRV_00022,VEH_00070,RTE_01007,SUP_00101,17877.76,35.18,2.5,1.0
101166,2026-02-02 01:57:00,DRV_00014,VEH_00057,RTE_00003,SUP_00726,1018.17,45.77,10.2,1.0
101167,2026-02-08 07:40:00,DRV_00007,VEH_00010,RTE_00026,SUP_00548,10763.86,59.12,6.7,1.0
101168,2026-01-17 11:10:00,DRV_00037,VEH_00040,RTE_00021,SUP_00548,19508.69,32.02,-0.6,1.0
101169,2026-01-21 11:26:00,DRV_00022,VEH_00007,RTE_00025,SUP_00358,8798.96,50.82,7.8,2.0
101170,2026-02-19 22:27:00,DRV_00005,VEH_00038,RTE_00020,SUP_00003,14311.56,63.9,12.0,3.0
101171,2026-02-19 22:15:00,DRV_00002,VEH_00061,RTE_00017,SUP_00005,5521.99,4.05,18.6,3.0
101172,2026-02-14 17:55:00,DRV_00027,VEH_00003,RTE_00020,SUP_00016,18678.89,71.25,15.4,2.0
101173,2026-01-29 05:11:00,DRV_00021,VEH_00051,RTE_00022,SUP_00018,1780.84,11.12,3.8,3.0
101174,2026-01-14 23:03:00,DRV_00038,VEH_00047,RTE_00021,SUP_00017,21387.29,-4.09,-0.3,1.0
101175,2026-02-14 23:32:00,DRV_00015,VEH_00068,RTE_01007,SUP_00011,5355.81,71.8,16.7,1.0
101176,2026-01-10 23:42:00,DRV_00021,VEH_00076,RTE_00029,SUP_00017,21922.75,16.64,5.6,1.0
101177,2026-02-28 12:51:00,DRV_00010,VEH_00038,RTE_00001,SUP_00016,9136.97,46.44,9.5,2.0
101178,2026-01-03 14:36:00,DRV_00023,VEH_00036,RTE_00020,SUP_00484,18205.75,8.6,13.8,1.0
101179,2026-01-15 07:29:00,DRV_00039,VEH_00041,RTE_00006,SUP_00002,8321.02,39.68,4.5,1.0
101180,2026-01-12 10:38:00,DRV_00005,VEH_00069,RTE_00029,SUP_00004,22694.84,64.61,12.3,2.0
101181,2026-01-28 13:06:00,DRV_00001,VEH_00013,RTE_00015,SUP_00548,3602.61,16.15,0.7,1.0
101182,2026-02-22 13:23:00,DRV_00013,VEH_00058,RTE_00026,SUP_00007,4873.73,46.61,3.8,1.0
101183,2026-03-10 19:37:00,DRV_00021,VEH_00050,RTE_00026,SUP_00002,12579.24,9.47,18.6,3.0
101184,2026-02-19 12:35:00,DRV_00026,VEH_00030,RTE_00014,SUP_00006,2507.49,43.11,14.2,2.0
101185,2026-02-24 01:14:00,DRV_00045,VEH_00062,RTE_00020,SUP_00017,5301.51,20.91,2.5,1.0
101186,2026-01-10 19:53:00,DRV_00021,VEH_00025,RTE_00015,SUP_00007,23622.28,11.26,12.3,1.0
101187,2026-02-23 00:05:00,DRV_00018,VEH_00027,RTE_00014,SUP_00005,24424.0,19.12,16.9,1.0
101188,2026-01-10 00:39:00,DRV_00037,VEH_00051,RTE_00025,SUP_00005,9718.35,8.77,8.6,1.0
101189,2026-02-08 09:58:00,DRV_00045,VEH_00078,RTE_00021,SUP_00726,23120.51,47.77,8.8,3.0
101190,2026-01-01 13:34:00,DRV_00032,VEH_00057,RTE_00024,SUP_00016,13848.2,25.58,7.2,3.0
101191,2026-02-22 19:57:00,DRV_00036,VEH_00047,RTE_00025,SUP_00019,7108.69,13.89,4.5,3.0
101192,2026-03-04 19:54:00,DRV_00017,VEH_00039,RTE_00026,SUP_00009,17708.77,29.53,7.5,3.0
101193,2026-01-02 16:43:00,DRV_00035,VEH_00016,RTE_00005,SUP_00005,16643.09,19.68,10.1,2.0
101194,2026-02-22 18:33:00,DRV_00049,VEH_00022,RTE_00006,SUP_00008,24733.57,52.32,17.7,1.0
101195,2026-02-22 17:16:00,DRV_00011,VEH_00054,RTE_00017,SUP_00009,6993.66,69.78,-1.5,3.0
101196,2026-02-20 21:59:00,DRV_00021,VEH_00021,RTE_00011,SUP_00005,16965.46,28.73,15.2,1.0
101197,2026-01-13 01:28:00,DRV_00026,VEH_00072,RTE_00016,SUP_00010,1774.58,61.3,15.8,2.0
101198,2026-01-11 15:28:00,DRV_00004,VEH_00016,RTE_00012,SUP_00002,3284.33,38.57,7.4,1.0
101199,2026-02-09 13:02:00,DRV_00034,VEH_00059,RTE_00015,SUP_00009,596.0,7.11,11.1,1.0
101200,2026-03-05 17:11:00,DRV_00048,VEH_00031,RTE_00023,SUP_00011,24986.79,48.18,15.9,3.0
101201,2026-03-10 20:11:00,DRV_00018,VEH_00042,RTE_00004,SUP_00004,20155.71,34.53,5.9,3.0
101202,2026-01-19 23:06:00,DRV_00040,VEH_00074,RTE_00027,SUP_00358,19774.71,45.1,17.2,2.0
101203,2026-03-01 08:11:00,DRV_00035,VEH_00032,RTE_00018,SUP_00358,12988.29,63.51,6.3,1.0
101204,2026-01-28 17:15:00,DRV_00041,VEH_00059,RTE_00021,SUP_00358,7851.64,28.91,18.6,3.0
101205,2026-01-26 20:19:00,DRV_00029,VEH_00034,RTE_00028,SUP_00002,4205.97,64.39,12.2,3.0
101206,2026-02-26 03:59:00,DRV_00029,VEH_00009,RTE_00003,SUP_00484,7474.53,52.8,17.0,3.0
101207,2026-02-14 21:24:00,DRV_00038,VEH_00011,RTE_00022,SUP_00006,9711.29,32.62,19.4,2.0
101208,2026-02-11 20:39:00,DRV_00042,VEH_00010,RTE_00008,SUP_00014,19029.6,41.45,12.9,1.0
101209,2026-02-06 19:48:00,DRV_00021,VEH_00017,RTE_00023,SUP_00001,13721.71,20.07,18.6,3.0
101210,2026-01-01 02:06:00,DRV_00042,VEH_00068,RTE_00052,SUP_00018,2398.35,70.74,3.4,1.0
101211,2026-02-06 08:09:00,DRV_00013,VEH_00048,RTE_00003,SUP_00007,941.71,46.39,13.5,2.0
101212,2026-01-20 04:32:00,DRV_00049,VEH_00052,RTE_00008,SUP_00001,3007.14,-1.62,9.0,1.0
101213,2026-02-15 08:30:00,DRV_00041,VEH_00025,RTE_00018,SUP_00001,10557.22,20.15,11.2,3.0
101214,2026-02-08 07:36:00,DRV_00017,VEH_00021,RTE_00010,SUP_00001,23363.23,43.0,4.5,1.0
101215,2026-03-01 18:26:00,DRV_00009,VEH_00065,RTE_00025,SUP_00101,16116.36,-0.66,-1.5,1.0
101216,2026-01-31 18:47:00,DRV_00041,VEH_00063,RTE_00020,SUP_00004,20144.73,-3.16,-1.5,2.0
101217,2026-02-17 20:24:00,DRV_00001,VEH_00051,RTE_00017,SUP_00004,11926.18,29.65,6.1,2.0
101218,2026-01-03 15:17:00,DRV_00002,VEH_00036,RTE_00008,SUP_00018,9360.82,20.62,2.0,1.0
101219,2026-02-03 06:02:00,DRV_00048,VEH_00066,RTE_00023,SUP_00011,3155.81,28.75,17.2,1.0
101220,2026-01-10 12:38:00,DRV_00029,VEH_00015,RTE_00011,SUP_00001,21960.36,15.23,8.2,1.0
101221,2026-01-25 00:00:00,DRV_00033,VEH_00039,RTE_00029,SUP_00010,19687.42,7.68,12.7,2.0
101222,2026-02-23 04:29:00,DRV_00010,VEH_00070,RTE_00052,SUP_00009,4618.89,48.06,6.2,2.0
101223,2026-01-16 08:36:00,DRV_00040,VEH_00001,RTE_00005,SUP_00484,13050.38,34.62,5.1,1.0
101224,2026-01-26 04:04:00,DRV_00021,VEH_00023,RTE_00026,SUP_00004,12440.68,10.41,6.1,2.0
101225,2026-01-02 03:25:00,DRV_00028,VEH_00039,RTE_00013,SUP_00006,15814.74,19.61,19.4,3.0
101226,2026-02-03 00:03:00,DRV_00011,VEH_00057,RTE_00021,SUP_00016,23681.58,40.57,8.9,2.0
101227,2026-01-14 08:56:00,DRV_00034,VEH_00034,RTE_00023,SUP_00002,14704.4,0.56,8.9,2.0
101228,2026-02-06 22:13:00,DRV_00008,VEH_00041,RTE_00005,SUP_00484,13735.32,6.35,7.9,2.0
101229,2026-01-26 23:50:00,DRV_00022,VEH_00073,RTE_00024,SUP_00018,1732.91,0.64,0.7,3.0
101230,2026-01-28 06:42:00,DRV_00008,VEH_00013,RTE_00027,SUP_00010,2041.23,57.55,7.9,3.0
101231,2026-02-14 00:14:00,DRV_00049,VEH_00070,RTE_00013,SUP_00101,5090.0,52.94,1.4,3.0
101232,2026-02-17 09:24:00,DRV_00015,VEH_00006,RTE_00006,SUP_00101,1295.53,53.01,0.5,1.0
101233,2026-01-09 02:54:00,DRV_00017,VEH_00052,RTE_00029,SUP_00017,18712.15,50.16,16.7,1.0
101234,2026-02-09 01:44:00,DRV_00023,VEH_00003,RTE_00005,SUP_00013,18221.59,46.54,10.1,3.0
101235,2026-02-22 03:00:00,DRV_00024,VEH_00063,RTE_00009,SUP_00101,3833.38,31.73,11.2,1.0
101236,2026-03-09 15:36:00,DRV_00045,VEH_00049,RTE_00027,SUP_00018,20983.93,44.46,6.0,1.0
101237,2026-02-09 23:05:00,DRV_00019,VEH_00076,RTE_00016,SUP_00358,4292.26,-2.05,18.6,1.0
101238,2026-01-28 05:44:00,DRV_00005,VEH_00047,RTE_00002,SUP_00013,7878.8,42.85,10.8,3.0
101239,2026-03-10 00:25:00,DRV_00032,VEH_00055,RTE_00001,SUP_00017,6599.93,54.9,13.4,2.0
101240,2026-01-10 04:24:00,DRV_00044,VEH_00064,RTE_00008,SUP_00005,9621.52,33.53,5.4,3.0
101241,2026-01-29 06:58:00,DRV_00001,VEH_00065,RTE_00028,SUP_00011,6739.26,22.53,18.6,3.0
101242,2026-01-18 11:10:00,DRV_00023,VEH_00067,RTE_00019,SUP_00007,12479.3,16.36,14.4,1.0
101243,2026-02-14 06:11:00,DRV_00037,VEH_00015,RTE_01007,SUP_00010,10481.49,44.5,15.1,1.0
101244,2026-02-04 12:08:00,DRV_00008,VEH_00032,RTE_00011,SUP_00017,24670.95,48.35,18.6,2.0
101245,2026-03-11 09:29:00,DRV_00013,VEH_00068,RTE_00028,SUP_00015,1870.2,62.06,3.4,2.0
101246,2026-02-21 01:09:00,DRV_00008,VEH_00018,RTE_00012,SUP_00018,3983.44,21.36,3.7,2.0
101247,2026-01-06 22:57:00,DRV_00023,VEH_00043,RTE_00012,SUP_00484,1794.23,54.27,3.4,2.0
101248,2026-01-06 14:30:00,DRV_00043,VEH_00035,RTE_00007,SUP_00358,15833.11,38.22,15.1,3.0
101249,2026-01-07 00:26:00,DRV_00001,VEH_00078,RTE_00026,SUP_00019,1835.48,62.98,-1.4,2.0
101250,2026-02-10 02:41:00,DRV_00045,VEH_00058,RTE_00013,SUP_00002,20992.77,35.64,-0.5,3.0
101251,2026-01-26 06:08:00,DRV_00024,VEH_00033,RTE_00027,SUP_00004,13042.5,34.86,3.5,1.0
101252,2026-01-05 17:03:00,DRV_00035,VEH_00014,RTE_00008,SUP_00003,13411.69,39.5,2.0,2.0
101253,2026-01-30 02:34:00,DRV_00024,VEH_00034,RTE_00727,SUP_00007,14259.07,52.7,2.6,1.0
101254,2026-02-18 23:07:00,DRV_00017,VEH_00061,RTE_00052,SUP_00101,4684.94,69.28,14.0,1.0
101255,2026-02-24 21:06:00,DRV_00005,VEH_00004,RTE_00029,SUP_00018,5343.41,0.66,9.3,3.0
101256,2026-02-16 21:26:00,DRV_00020,VEH_00059,RTE_00029,SUP_00010,8311.02,-0.89,-1.9,2.0
101257,2026-02-19 04:35:00,DRV_00021,VEH_00029,RTE_00022,SUP_00007,15040.66,67.19,6.6,3.0
101258,2026-02-01 18:45:00,DRV_00040,VEH_00006,RTE_00028,SUP_00008,5647.89,35.8,6.2,1.0
101259,2026-01-14 20:36:00,DRV_00031,VEH_00049,RTE_00026,SUP_00006,3350.13,42.35,0.3,2.0
101260,2026-03-03 00:55:00,DRV_00046,VEH_00040,RTE_01007,SUP_00358,24267.86,32.15,11.5,1.0
101261,2026-02-02 02:40:00,DRV_00036,VEH_00065,RTE_00009,SUP_00001,1038.55,2.21,12.0,1.0
101262,2026-01-26 19:08:00,DRV_00011,VEH_00069,RTE_00007,SUP_00004,20166.09,54.14,12.4,2.0
101263,2026-03-07 11:10:00,DRV_00015,VEH_00027,RTE_00727,SUP_00014,19806.86,52.54,12.6,2.0
101264,2026-01-04 07:17:00,DRV_00019,VEH_00006,RTE_00026,SUP_00017,7781.75,19.0,-2.0,2.0
101265,2026-01-14 06:17:00,DRV_00007,VEH_00013,RTE_00021,SUP_00726,3822.85,16.51,18.6,3.0
101266,2026-01-08 05:15:00,DRV_00028,VEH_00064,RTE_00024,SUP_00018,4067.9,59.51,14.3,3.0
101267,2026-01-12 06:41:00,DRV_00043,VEH_00062,RTE_00015,SUP_00011,17587.07,0.57,16.1,1.0
101268,2026-01-20 05:36:00,DRV_00005,VEH_00019,RTE_00002,SUP_00548,16248.76,47.73,-1.7,2.0
101269,2026-02-18 22:40:00,DRV_00005,VEH_00076,RTE_00023,SUP_00014,19677.27,14.76,18.6,1.0
101270,2026-02-02 01:23:00,DRV_00030,VEH_00043,RTE_00727,SUP_00009,23468.29,40.66,14.2,1.0
101271,2026-01-14 18:16:00,DRV_00032,VEH_00074,RTE_00020,SUP_00015,17452.22,67.07,14.7,1.0
101272,2026-02-04 14:40:00,DRV_00008,VEH_00020,RTE_00025,SUP_00012,4318.36,47.22,-0.1,1.0
101273,2026-02-06 16:53:00,DRV_00010,VEH_00068,RTE_00012,SUP_00010,6464.34,26.91,18.6,1.0
101274,2026-01-18 07:17:00,DRV_00038,VEH_00044,RTE_00001,SUP_00019,21133.75,48.09,17.2,2.0
101275,2026-03-09 04:11:00,DRV_00047,VEH_00023,RTE_00023,SUP_00101,5628.0,21.49,11.6,3.0
101276,2026-01-15 23:26:00,DRV_00032,VEH_00002,RTE_00022,SUP_00019,2276.8,16.35,9.4,2.0
101277,2026-02-22 09:32:00,DRV_00048,VEH_00022,RTE_00008,SUP_00006,17730.36,71.74,16.9,2.0
101278,2026-02-13 15:03:00,DRV_00028,VEH_00057,RTE_00005,SUP_00726,10361.9,34.08,6.9,2.0
101279,2026-01-15 10:46:00,DRV_00017,VEH_00072,RTE_00015,SUP_00101,23040.98,44.64,10.0,3.0
101280,2026-02-22 10:40:00,DRV_00031,VEH_00007,RTE_00001,SUP_00006,16431.25,22.36,7.5,3.0
101281,2026-01-02 05:19:00,DRV_00008,VEH_00078,RTE_00001,SUP_00008,2715.26,-1.21,16.7,3.0
101282,2026-01-30 03:09:00,DRV_00040,VEH_00056,RTE_00025,SUP_00001,23722.49,-2.61,-0.5,2.0
101283,2026-03-06 03:34:00,DRV_00025,VEH_00067,RTE_00727,SUP_00358,6834.65,37.67,8.0,3.0
101284,2026-01-02 17:22:00,DRV_00009,VEH_00016,RTE_00010,SUP_00017,8761.71,53.68,11.7,1.0
101285,2026-01-17 23:22:00,DRV_00002,VEH_00051,RTE_00022,SUP_00017,10355.38,36.38,13.8,3.0
101286,2026-01-24 09:59:00,DRV_00015,VEH_00072,RTE_00010,SUP_00101,1755.0,59.74,9.7,2.0
101287,2026-02-10 07:46:00,DRV_00003,VEH_00012,RTE_00021,SUP_00015,12664.63,-2.43,18.6,2.0
101288,2026-03-06 22:21:00,DRV_00049,VEH_00053,RTE_00015,SUP_00007,3521.3,23.24,16.8,1.0
101289,2026-01-02 10:39:00,DRV_00036,VEH_00075,RTE_00017,SUP_00019,10323.77,13.25,-0.7,3.0
101290,2026-01-02 21:17:00,DRV_00004,VEH_00005,RTE_00022,SUP_00358,9092.39,29.44,6.0,3.0
101291,2026-02-11 10:36:00,DRV_00014,VEH_00027,RTE_00006,SUP_00484,19434.58,0.57,-1.5,1.0
101292,2026-01-20 09:52:00,DRV_00041,VEH_00012,RTE_00003,SUP_00003,20177.68,68.47,4.6,2.0
101293,2026-03-02 00:44:00,DRV_00041,VEH_00017,RTE_00013,SUP_00358,4258.62,12.19,8.7,2.0
101294,2026-01-30 11:40:00,DRV_00025,VEH_00006,RTE_00016,SUP_00011,9480.5,66.02,16.2,3.0
101295,2026-03-04 18:37:00,DRV_00010,VEH_00005,RTE_00008,SUP_00726,9647.15,19.18,14.9,3.0
101296,2026-02-20 14:07:00,DRV_00021,VEH_00057,RTE_01007,SUP_00019,4209.56,70.89,0.5,3.0
101297,2026-03-07 00:07:00,DRV_00036,VEH_00028,RTE_00015,SUP_00009,20062.11,37.66,-0.1,3.0
101298,2026-03-03 21:06:00,DRV_00012,VEH_00078,RTE_00017,SUP_00010,17827.09,66.67,9.8,3.0
101299,2026-01-13 19:29:00,DRV_00027,VEH_00069,RTE_00017,SUP_00002,5164.35,-4.59,18.6,2.0
101300,2026-01-24 06:56:00,DRV_00040,VEH_00059,RTE_00022,SUP_00001,9484.69,52.61,3.3,2.0
101301,2026-02-14 11:57:00,DRV_00002,VEH_00033,RTE_00026,SUP_00016,3092.22,64.53,18.6,2.0
101302,2026-01-27 13:38:00,DRV_00013,VEH_00062,RTE_00013,SUP_00018,15891.06,5.76,16.5,2.0
101303,2026-02-03 13:02:00,DRV_00032,VEH_00050,RTE_00017,SUP_00484,3473.61,2.4,6.1,1.0
101304,2026-01-21 01:05:00,DRV_00031,VEH_00019,RTE_00006,SUP_00017,24655.39,27.69,15.8,2.0
101305,2026-01-05 14:45:00,DRV_00016,VEH_00069,RTE_00017,SUP_00006,19626.71,66.89,5.7,1.0
101306,2026-01-27 09:20:00,DRV_00032,VEH_00066,RTE_00016,SUP_00014,10060.84,36.76,12.7,2.0
101307,2026-01-19 13:37:00,DRV_00032,VEH_00047,RTE_00014,SUP_00484,14674.82,35.61,7.5,3.0
101308,2026-01-08 23:25:00,DRV_00034,VEH_00039,RTE_00013,SUP_00015,22827.87,5.87,0.5,3.0
101309,2026-01-27 18:45:00,DRV_00011,VEH_00068,RTE_00006,SUP_00014,14075.43,-4.94,16.6,3.0
101310,2026-01-18 17:22:00,DRV_00010,VEH_00033,RTE_00003,SUP_00101,4775.21,57.38,7.1,1.0
101311,2026-02-15 05:55:00,DRV_00015,VEH_00013,RTE_00014,SUP_00358,9778.23,1.74,12.7,2.0
101312,2026-02-08 07:28:00,DRV_00017,VEH_00054,RTE_00014,SUP_00003,21157.05,43.81,5.3,2.0
101313,2026-02-06 10:47:00,DRV_00040,VEH_00007,RTE_00015,SUP_00101,16283.22,65.43,-1.6,1.0
101314,2026-01-09 13:42:00,DRV_00018,VEH_00079,RTE_00008,SUP_00484,16442.75,11.07,0.0,1.0
101315,2026-01-29 08:06:00,DRV_00009,VEH_00014,RTE_00029,SUP_00019,21737.13,46.23,7.9,1.0
101316,2026-02-03 20:50:00,DRV_00025,VEH_00019,RTE_00015,SUP_00012,22402.34,1.06,11.8,1.0
101317,2026-02-24 14:23:00,DRV_00040,VEH_00054,RTE_00022,SUP_00002,23034.92,41.49,4.7,1.0
101318,2026-03-11 07:05:00,DRV_00014,VEH_00020,RTE_00029,SUP_00003,2823.81,7.62,11.9,3.0
101319,2026-02-22 12:29:00,DRV_00025,VEH_00029,RTE_00027,SUP_00018,13831.09,51.67,12.0,2.0
101320,2026-02-06 12:43:00,DRV_00022,VEH_00024,RTE_00013,SUP_00001,18642.48,18.19,-1.5,1.0
101321,2026-02-26 22:14:00,DRV_00030,VEH_00063,RTE_00017,SUP_00726,19044.71,21.45,7.9,3.0
101322,2026-01-19 07:59:00,DRV_00020,VEH_00074,RTE_00727,SUP_00548,15364.55,52.4,16.3,1.0
101323,2026-03-01 07:02:00,DRV_00021,VEH_00057,RTE_00021,SUP_00006,4586.29,8.19,7.8,3.0
101324,2026-02-26 10:04:00,DRV_00044,VEH_00008,RTE_00024,SUP_00005,20036.8,52.11,7.0,1.0
101325,2026-02-23 03:34:00,DRV_00032,VEH_00062,RTE_00003,SUP_00001,18142.73,18.3,2.0,2.0
101326,2026-02-08 06:26:00,DRV_00046,VEH_00029,RTE_00028,SUP_00019,2610.33,46.0,4.2,1.0
101327,2026-01-22 07:18:00,DRV_00049,VEH_00074,RTE_00006,SUP_00001,11863.34,7.19,-1.2,1.0
101328,2026-02-22 22:18:00,DRV_00021,VEH_00017,RTE_00005,SUP_00548,4762.45,20.63,10.7,2.0
101329,2026-02-13 21:50:00,DRV_00035,VEH_00066,RTE_00022,SUP_00548,8768.19,21.1,3.0,2.0
101330,2026-02-21 10:15:00,DRV_00032,VEH_00006,RTE_00026,SUP_00016,942.99,27.75,4.1,1.0
101331,2026-02-09 03:33:00,DRV_00030,VEH_00058,RTE_00017,SUP_00012,10308.08,14.03,13.4,2.0
101332,2026-01-22 20:40:00,DRV_00039,VEH_00069,RTE_00023,SUP_00358,13971.98,52.62,4.5,2.0
101333,2026-03-01 04:30:00,DRV_00049,VEH_00028,RTE_00025,SUP_00008,15679.77,15.18,2.8,3.0
101334,2026-02-17 19:16:00,DRV_00012,VEH_00062,RTE_00002,SUP_00016,16755.51,62.89,1.4,2.0
101335,2026-02-20 04:18:00,DRV_00041,VEH_00041,RTE_00026,SUP_00001,20989.14,63.67,13.5,2.0
101336,2026-01-28 18:26:00,DRV_00047,VEH_00069,RTE_00015,SUP_00004,5778.84,10.13,0.6,1.0
101337,2026-01-17 18:40:00,DRV_00018,VEH_00041,RTE_00005,SUP_00010,3451.8,42.27,7.1,1.0
101338,2026-03-01 10:35:00,DRV_00021,VEH_00049,RTE_00026,SUP_00011,21362.66,1.75,8.1,3.0
101339,2026-02-24 22:31:00,DRV_00013,VEH_00049,RTE_00020,SUP_00017,4337.01,25.15,11.7,1.0
101340,2026-02-15 02:09:00,DRV_00021,VEH_00076,RTE_00006,SUP_00484,24381.62,49.93,10.7,2.0
101341,2026-02-21 01:06:00,DRV_00008,VEH_00071,RTE_00006,SUP_00007,21142.19,45.78,19.4,2.0
101342,2026-01-25 05:51:00,DRV_00046,VEH_00003,RTE_00027,SUP_00012,12771.48,43.1,-1.1,2.0
101343,2026-03-02 12:07:00,DRV_00040,VEH_00010,RTE_00052,SUP_00548,24544.82,52.0,3.9,1.0
101344,2026-01-23 02:21:00,DRV_00046,VEH_00035,RTE_00018,SUP_00007,2885.73,24.11,3.6,2.0
101345,2026-02-22 02:39:00,DRV_00007,VEH_00002,RTE_00018,SUP_00012,7925.11,2.93,0.9,2.0
101346,2026-02-12 00:55:00,DRV_00023,VEH_00024,RTE_00004,SUP_00015,16136.5,50.36,3.8,3.0
101347,2026-02-28 15:38:00,DRV_00044,VEH_00074,RTE_00017,SUP_00002,9075.17,33.8,4.2,3.0
101348,2026-01-09 10:55:00,DRV_00032,VEH_00038,RTE_00025,SUP_00014,23245.13,49.57,8.4,3.0
101349,2026-02-08 00:51:00,DRV_00011,VEH_00022,RTE_00014,SUP_00013,2107.84,14.17,11.3,1.0
101350,2026-03-02 08:45:00,DRV_00022,VEH_00026,RTE_00014,SUP_00004,13960.59,19.98,5.6,2.0
101351,2026-02-16 01:58:00,DRV_00022,VEH_00043,RTE_00013,SUP_00014,14976.22,20.73,12.4,2.0
101352,2026-01-13 00:47:00,DRV_00043,VEH_00055,RTE_00007,SUP_00014,16491.84,-3.02,4.7,2.0
101353,2026-02-02 16:17:00,DRV_00025,VEH_00039,RTE_00052,SUP_00016,6763.82,21.26,3.8,3.0
101354,2026-01-05 06:30:00,DRV_00022,VEH_00029,RTE_00012,SUP_00007,9431.88,56.85,8.8,2.0
101355,2026-01-04 01:45:00,DRV_00028,VEH_00020,RTE_00023,SUP_00019,21170.17,64.09,18.6,2.0
101356,2026-01-12 03:12:00,DRV_00029,VEH_00041,RTE_00015,SUP_00002,5276.1,34.9,-0.4,2.0
101357,2026-01-02 12:38:00,DRV_00013,VEH_00054,RTE_00019,SUP_00010,20758.26,30.07,6.4,2.0
101358,2026-02-12 00:20:00,DRV_00018,VEH_00020,RTE_00727,SUP_00018,14285.06,-2.63,16.9,2.0
101359,2026-02-07 01:54:00,DRV_00002,VEH_00019,RTE_00011,SUP_00017,19173.59,62.7,12.4,1.0
101360,2026-01-14 22:39:00,DRV_00029,VEH_00066,RTE_00015,SUP_00005,17983.38,-4.0,-0.2,2.0
101361,2026-01-26 03:40:00,DRV_00021,VEH_00030,RTE_00012,SUP_00012,5584.03,67.75,14.9,1.0
